time,Syslog priority,Operation,Message code,Protocol,Source IP,Destination IP,Source port,Destination port,Destination service,Direction
07/Apr/2012 08:27:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,27298,27298_tcp,inbound
07/Apr/2012 08:27:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,25860,25860_tcp,inbound
07/Apr/2012 08:27:46,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,25315,25315_tcp,inbound
07/Apr/2012 08:27:50,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,58587,58587_tcp,inbound
07/Apr/2012 08:28:36,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,16675,16675_tcp,inbound
07/Apr/2012 08:28:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,27523,27523_tcp,inbound
07/Apr/2012 08:28:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,40655,40655_tcp,inbound
07/Apr/2012 08:28:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,43650,43650_tcp,inbound
07/Apr/2012 08:28:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,46960,46960_tcp,inbound
07/Apr/2012 08:28:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,36026,36026_tcp,inbound
07/Apr/2012 08:28:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,32375,32375_tcp,inbound
07/Apr/2012 08:28:46,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,38848,38848_tcp,inbound
07/Apr/2012 08:28:50,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,5880,5880_tcp,inbound
07/Apr/2012 08:29:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,40363,40363_tcp,inbound
07/Apr/2012 08:29:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,12349,12349_tcp,inbound
07/Apr/2012 08:29:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,48175,48175_tcp,inbound
07/Apr/2012 08:29:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,59484,59484_tcp,inbound
07/Apr/2012 08:29:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,47139,47139_tcp,inbound
07/Apr/2012 08:29:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,3111,3111_tcp,inbound
07/Apr/2012 08:29:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,1356,1356_tcp,inbound
07/Apr/2012 08:29:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,54613,54613_tcp,inbound
07/Apr/2012 08:29:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,52734,52734_tcp,inbound
07/Apr/2012 08:29:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,50695,50695_tcp,inbound
07/Apr/2012 08:29:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,33999,33999_tcp,inbound
07/Apr/2012 08:29:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,24520,24520_tcp,inbound
07/Apr/2012 08:29:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,13132,13132_tcp,inbound
07/Apr/2012 08:29:47,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,32345,32345_tcp,inbound
07/Apr/2012 08:29:51,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,29285,29285_tcp,inbound
07/Apr/2012 08:29:53,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,28163,28163_tcp,inbound
07/Apr/2012 08:29:53,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,34802,34802_tcp,inbound
07/Apr/2012 08:30:36,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,9087,9087_tcp,inbound
07/Apr/2012 08:30:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,65426,65426_tcp,inbound
07/Apr/2012 08:30:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,51536,51536_tcp,inbound
07/Apr/2012 08:30:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,64118,64118_tcp,inbound
07/Apr/2012 08:30:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,60134,60134_tcp,inbound
07/Apr/2012 08:30:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,57342,57342_tcp,inbound
07/Apr/2012 08:30:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,36750,36750_tcp,inbound
07/Apr/2012 08:30:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.59,10.32.0.1,6667,43491,43491_tcp,inbound
07/Apr/2012 08:30:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,50302,50302_tcp,inbound
07/Apr/2012 08:30:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,46697,46697_tcp,inbound
07/Apr/2012 08:30:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,9233,9233_tcp,inbound
07/Apr/2012 08:30:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,42547,42547_tcp,inbound
07/Apr/2012 08:30:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,7405,7405_tcp,inbound
07/Apr/2012 08:30:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,18015,18015_tcp,inbound
07/Apr/2012 08:30:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,55267,55267_tcp,inbound
07/Apr/2012 08:30:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,60651,60651_tcp,inbound
07/Apr/2012 08:30:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,43957,43957_tcp,inbound
07/Apr/2012 08:30:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,6076,6076_tcp,inbound
07/Apr/2012 08:30:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,24229,24229_tcp,inbound
07/Apr/2012 08:30:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,54248,54248_tcp,inbound
07/Apr/2012 08:30:46,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,62576,62576_tcp,inbound
07/Apr/2012 08:30:47,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,52714,52714_tcp,inbound
07/Apr/2012 08:30:48,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,27567,27567_tcp,inbound
07/Apr/2012 08:30:48,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,57020,57020_tcp,inbound
07/Apr/2012 08:30:54,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,6360,6360_tcp,inbound
07/Apr/2012 08:31:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,51392,51392_tcp,inbound
07/Apr/2012 08:31:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,57194,57194_tcp,inbound
07/Apr/2012 08:31:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,51142,51142_tcp,inbound
07/Apr/2012 08:31:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,56512,56512_tcp,inbound
07/Apr/2012 08:31:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,64729,64729_tcp,inbound
07/Apr/2012 08:31:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,48961,48961_tcp,inbound
07/Apr/2012 08:31:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,18324,18324_tcp,inbound
07/Apr/2012 08:31:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,28673,28673_tcp,inbound
07/Apr/2012 08:31:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,14885,14885_tcp,inbound
07/Apr/2012 08:31:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,3774,3774_tcp,inbound
07/Apr/2012 08:31:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,30010,30010_tcp,inbound
07/Apr/2012 08:31:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,39816,39816_tcp,inbound
07/Apr/2012 08:31:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,32176,32176_tcp,inbound
07/Apr/2012 08:31:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,34356,34356_tcp,inbound
07/Apr/2012 08:31:46,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,20350,20350_tcp,inbound
07/Apr/2012 08:31:46,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,9966,9966_tcp,inbound
07/Apr/2012 08:31:46,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,43062,43062_tcp,inbound
07/Apr/2012 08:31:46,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,62076,62076_tcp,inbound
07/Apr/2012 08:31:47,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,26213,26213_tcp,inbound
07/Apr/2012 08:32:36,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,30087,30087_tcp,inbound
07/Apr/2012 08:32:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,58486,58486_tcp,inbound
07/Apr/2012 08:32:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.59,10.32.0.1,6667,10989,10989_tcp,inbound
07/Apr/2012 08:32:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,15086,15086_tcp,inbound
07/Apr/2012 08:32:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,2104,2104_tcp,inbound
07/Apr/2012 08:32:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,43308,43308_tcp,inbound
07/Apr/2012 08:32:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,7896,7896_tcp,inbound
07/Apr/2012 08:32:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,49358,49358_tcp,inbound
07/Apr/2012 08:32:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,8563,8563_tcp,inbound
07/Apr/2012 08:32:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,57300,57300_tcp,inbound
07/Apr/2012 08:32:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,27076,27076_tcp,inbound
07/Apr/2012 08:32:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,3344,3344_tcp,inbound
07/Apr/2012 08:32:46,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,26671,26671_tcp,inbound
07/Apr/2012 08:32:48,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,50044,50044_tcp,inbound
07/Apr/2012 08:32:49,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,64154,64154_tcp,inbound
07/Apr/2012 08:32:49,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,39202,39202_tcp,inbound
07/Apr/2012 08:32:49,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,47682,47682_tcp,inbound
07/Apr/2012 08:32:51,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,56313,56313_tcp,inbound
07/Apr/2012 08:33:03,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,5211,5211_tcp,inbound
07/Apr/2012 08:33:03,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,47239,47239_tcp,inbound
07/Apr/2012 08:33:03,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,60439,60439_tcp,inbound
07/Apr/2012 08:33:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,34156,34156_tcp,inbound
07/Apr/2012 08:33:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,1095,1095_tcp,inbound
07/Apr/2012 08:33:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,10309,10309_tcp,inbound
07/Apr/2012 08:33:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,6166,6166_tcp,inbound
07/Apr/2012 08:33:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,56916,56916_tcp,inbound
07/Apr/2012 08:33:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,2182,2182_tcp,inbound
07/Apr/2012 08:33:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,20296,20296_tcp,inbound
07/Apr/2012 08:33:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,29472,29472_tcp,inbound
07/Apr/2012 08:33:49,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,45982,45982_tcp,inbound
07/Apr/2012 08:33:49,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,33944,33944_tcp,inbound
07/Apr/2012 08:33:49,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,63042,63042_tcp,inbound
07/Apr/2012 08:34:00,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,35872,35872_tcp,inbound
07/Apr/2012 08:34:00,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,46889,46889_tcp,inbound
07/Apr/2012 08:34:00,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,3804,3804_tcp,inbound
07/Apr/2012 08:34:00,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,32421,32421_tcp,inbound
07/Apr/2012 08:34:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,21010,21010_tcp,inbound
07/Apr/2012 08:34:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,43540,43540_tcp,inbound
07/Apr/2012 08:34:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,39219,39219_tcp,inbound
07/Apr/2012 08:34:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,5078,5078_tcp,inbound
07/Apr/2012 08:34:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,25873,25873_tcp,inbound
07/Apr/2012 08:34:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,15526,15526_tcp,inbound
07/Apr/2012 08:34:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,46413,46413_tcp,inbound
07/Apr/2012 08:34:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,9686,9686_tcp,inbound
07/Apr/2012 08:34:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,48412,48412_tcp,inbound
07/Apr/2012 08:34:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,25845,25845_tcp,inbound
07/Apr/2012 08:34:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,10222,10222_tcp,inbound
07/Apr/2012 08:34:54,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,12978,12978_tcp,inbound
07/Apr/2012 08:34:56,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,54985,54985_tcp,inbound
07/Apr/2012 08:35:37,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,15138,15138_tcp,inbound
07/Apr/2012 08:35:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,36881,36881_tcp,inbound
07/Apr/2012 08:35:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,35411,35411_tcp,inbound
07/Apr/2012 08:35:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,9881,9881_tcp,inbound
07/Apr/2012 08:35:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,46342,46342_tcp,inbound
07/Apr/2012 08:35:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.59,10.32.0.1,6667,35640,35640_tcp,inbound
07/Apr/2012 08:35:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,42379,42379_tcp,inbound
07/Apr/2012 08:35:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,20643,20643_tcp,inbound
07/Apr/2012 08:35:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,1621,1621_tcp,inbound
07/Apr/2012 08:35:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,10942,10942_tcp,inbound
07/Apr/2012 08:35:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,61962,61962_tcp,inbound
07/Apr/2012 08:35:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,23082,23082_tcp,inbound
07/Apr/2012 08:35:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,45606,45606_tcp,inbound
07/Apr/2012 08:35:46,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,59112,59112_tcp,inbound
07/Apr/2012 08:35:49,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,54994,54994_tcp,inbound
07/Apr/2012 08:35:49,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,20144,20144_tcp,inbound
07/Apr/2012 08:36:15,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,26129,26129_tcp,inbound
07/Apr/2012 08:36:37,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,27588,27588_tcp,inbound
07/Apr/2012 08:36:37,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,14160,14160_tcp,inbound
07/Apr/2012 08:36:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,50993,50993_tcp,inbound
07/Apr/2012 08:36:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,52311,52311_tcp,inbound
07/Apr/2012 08:36:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,38368,38368_tcp,inbound
07/Apr/2012 08:36:40,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,46393,46393_tcp,inbound
07/Apr/2012 08:36:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,3660,3660_tcp,inbound
07/Apr/2012 08:36:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,54990,54990_tcp,inbound
07/Apr/2012 08:36:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,64923,64923_tcp,inbound
07/Apr/2012 08:36:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.59,10.32.0.1,6667,7143,7143_tcp,inbound
07/Apr/2012 08:36:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,49181,49181_tcp,inbound
07/Apr/2012 08:36:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,26411,26411_tcp,inbound
07/Apr/2012 08:36:47,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,44905,44905_tcp,inbound
07/Apr/2012 08:36:53,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,18696,18696_tcp,inbound
07/Apr/2012 08:36:54,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,54798,54798_tcp,inbound
07/Apr/2012 08:37:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,53488,53488_tcp,inbound
07/Apr/2012 08:37:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,3311,3311_tcp,inbound
07/Apr/2012 08:37:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,31274,31274_tcp,inbound
07/Apr/2012 08:37:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,32984,32984_tcp,inbound
07/Apr/2012 08:37:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.59,10.32.0.1,6667,32064,32064_tcp,inbound
07/Apr/2012 08:37:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,20719,20719_tcp,inbound
07/Apr/2012 08:37:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,43160,43160_tcp,inbound
07/Apr/2012 08:37:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,38236,38236_tcp,inbound
07/Apr/2012 08:37:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,7496,7496_tcp,inbound
07/Apr/2012 08:37:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,7965,7965_tcp,inbound
07/Apr/2012 08:37:47,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,36292,36292_tcp,inbound
07/Apr/2012 08:37:51,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,50189,50189_tcp,inbound
07/Apr/2012 08:37:51,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,32166,32166_tcp,inbound
07/Apr/2012 08:37:51,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,61474,61474_tcp,inbound
07/Apr/2012 08:37:51,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,43658,43658_tcp,inbound
07/Apr/2012 08:37:51,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,14188,14188_tcp,inbound
07/Apr/2012 08:38:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.55,10.32.0.1,6667,19260,19260_tcp,inbound
07/Apr/2012 08:38:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,41717,41717_tcp,inbound
07/Apr/2012 08:38:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.59,10.32.0.1,6667,37349,37349_tcp,inbound
07/Apr/2012 08:38:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,52663,52663_tcp,inbound
07/Apr/2012 08:38:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,40083,40083_tcp,inbound
07/Apr/2012 08:38:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,12961,12961_tcp,inbound
07/Apr/2012 08:38:46,Critical,Deny,ASA-2-106001,TCP,10.32.5.51,10.32.0.1,6667,17742,17742_tcp,inbound
07/Apr/2012 08:38:47,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,12898,12898_tcp,inbound
07/Apr/2012 08:38:51,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,37350,37350_tcp,inbound
07/Apr/2012 08:38:51,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,15669,15669_tcp,inbound
07/Apr/2012 08:39:36,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,25560,25560_tcp,inbound
07/Apr/2012 08:39:39,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,24649,24649_tcp,inbound
07/Apr/2012 08:39:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,28861,28861_tcp,inbound
07/Apr/2012 08:39:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,14645,14645_tcp,inbound
07/Apr/2012 08:39:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,55789,55789_tcp,inbound
07/Apr/2012 08:39:41,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,20179,20179_tcp,inbound
07/Apr/2012 08:39:42,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,10079,10079_tcp,inbound
07/Apr/2012 08:39:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,32139,32139_tcp,inbound
07/Apr/2012 08:39:43,Critical,Deny,ASA-2-106001,TCP,10.32.5.58,10.32.0.1,6667,17601,17601_tcp,inbound
07/Apr/2012 08:39:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,32823,32823_tcp,inbound
07/Apr/2012 08:39:44,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,5191,5191_tcp,inbound
07/Apr/2012 08:39:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,52618,52618_tcp,inbound
07/Apr/2012 08:39:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,30913,30913_tcp,inbound
07/Apr/2012 08:39:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.57,10.32.0.1,6667,12121,12121_tcp,inbound
07/Apr/2012 08:39:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,18914,18914_tcp,inbound
07/Apr/2012 08:39:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.53,10.32.0.1,6667,6639,6639_tcp,inbound
07/Apr/2012 08:39:45,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,29518,29518_tcp,inbound
07/Apr/2012 08:39:47,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,1520,1520_tcp,inbound
07/Apr/2012 08:39:52,Critical,Deny,ASA-2-106001,TCP,10.32.5.52,10.32.0.1,6667,48375,48375_tcp,inbound
07/Apr/2012 08:39:52,Critical,Deny,ASA-2-106001,TCP,10.32.5.54,10.32.0.1,6667,25152,25152_tcp,inbound
07/Apr/2012 08:39:52,Critical,Deny,ASA-2-106001,TCP,10.32.5.56,10.32.0.1,6667,21756,21756_tcp,inbound
